instance,num agents,algorithm,length,loops
473,7,Window2,77,0
474,8,ODID,NA,NA
474,8,Naive,NA,NA
474,8,Base,54,0
474,8,Plus,54,0
474,8,Window8,56,0
474,8,Window4,56,2
474,8,Window2,56,0
475,9,ODID,103,0
475,9,Naive,73,0
475,9,Base,74,0
475,9,Plus,74,0
475,9,Window8,87,0
475,9,Window4,89,0
475,9,Window2,89,0
476,10,ODID,72,0
476,10,Naive,71,0
476,10,Base,71,0
476,10,Plus,71,0
476,10,Window8,71,0
476,10,Window4,71,0
476,10,Window2,72,0
477,11,ODID,NA,NA
477,11,Naive,108,0
477,11,Base,108,0
477,11,Plus,108,0
477,11,Window8,115,0
477,11,Window4,110,0
477,11,Window2,113,0
478,12,ODID,109,0
478,12,Naive,103,0
478,12,Base,102,0
478,12,Plus,102,0
478,12,Window8,102,0
478,12,Window4,105,0
478,12,Window2,NA,NA
479,13,ODID,146,0
479,13,Naive,124,0
479,13,Base,124,0
479,13,Plus,124,0
479,13,Window8,136,0
479,13,Window4,135,0
479,13,Window2,143,0
480,14,ODID,139,0
480,14,Naive,120,0
480,14,Base,120,0
480,14,Plus,120,0
480,14,Window8,122,0
480,14,Window4,126,0
480,14,Window2,127,0
481,15,ODID,NA,NA
481,15,Naive,NA,NA
481,15,Base,165,0
481,15,Plus,164,0
481,15,Window8,172,0
481,15,Window4,171,0
481,15,Window2,167,1
482,16,ODID,132,0
482,16,Naive,114,0
482,16,Base,113,0
482,16,Plus,113,0
482,16,Window8,123,0
482,16,Window4,121,0
482,16,Window2,124,0
483,17,ODID,NA,NA
483,17,Naive,NA,NA
483,17,Base,150,0
483,17,Plus,152,0
483,17,Window8,151,0
483,17,Window4,156,0
483,17,Window2,157,0
484,18,ODID,NA,NA
484,18,Naive,NA,NA
484,18,Base,190,0
484,18,Plus,190,0
484,18,Window8,197,0
484,18,Window4,203,0
484,18,Window2,201,1
485,19,ODID,NA,NA
485,19,Naive,NA,NA
485,19,Base,152,0
485,19,Plus,152,0
485,19,Window8,153,0
485,19,Window4,153,0
485,19,Window2,158,0
486,20,ODID,NA,NA
486,20,Naive,NA,NA
486,20,Base,169,0
486,20,Plus,169,0
486,20,Window8,169,0
486,20,Window4,171,0
486,20,Window2,171,0
487,21,ODID,NA,NA
487,21,Naive,NA,NA
487,21,Base,186,0
487,21,Plus,186,0
487,21,Window8,189,0
487,21,Window4,189,0
487,21,Window2,192,0
488,22,ODID,NA,NA
488,22,Naive,NA,NA
488,22,Base,189,0
488,22,Plus,189,0
488,22,Window8,195,0
488,22,Window4,193,0
488,22,Window2,202,0
489,23,ODID,NA,NA
489,23,Naive,NA,NA
489,23,Base,225,0
489,23,Plus,225,0
489,23,Window8,235,0
489,23,Window4,233,0
489,23,Window2,NA,NA
490,24,ODID,NA,NA
490,24,Naive,NA,NA
490,24,Base,226,0
490,24,Plus,226,0
490,24,Window8,235,0
490,24,Window4,242,0
490,24,Window2,250,0
491,25,ODID,NA,NA
491,25,Naive,NA,NA
491,25,Base,NA,NA
491,25,Plus,NA,NA
491,25,Window8,256,0
491,25,Window4,262,0
491,25,Window2,247,0
492,26,ODID,NA,NA
492,26,Naive,NA,NA
492,26,Base,241,0
492,26,Plus,241,0
492,26,Window8,239,0
492,26,Window4,242,0
492,26,Window2,246,0
493,27,ODID,NA,NA
493,27,Naive,NA,NA
493,27,Base,223,0
493,27,Plus,223,0
493,27,Window8,224,0
493,27,Window4,226,0
493,27,Window2,232,0
494,28,ODID,NA,NA
494,28,Naive,NA,NA
494,28,Base,238,0
494,28,Plus,238,0
494,28,Window8,248,0
494,28,Window4,250,0
494,28,Window2,NA,NA
495,29,ODID,NA,NA
495,29,Naive,NA,NA
495,29,Base,243,0
495,29,Plus,243,0
495,29,Window8,255,0
495,29,Window4,262,0
495,29,Window2,269,0
496,30,ODID,NA,NA
496,30,Naive,NA,NA
496,30,Base,NA,NA
496,30,Plus,NA,NA
496,30,Window8,277,0
496,30,Window4,293,1
496,30,Window2,NA,NA
497,31,ODID,NA,NA
497,31,Naive,NA,NA
497,31,Base,NA,NA
497,31,Plus,NA,NA
497,31,Window8,274,0
497,31,Window4,292,0
497,31,Window2,271,0
498,32,ODID,NA,NA
498,32,Naive,NA,NA
498,32,Base,NA,NA
498,32,Plus,NA,NA
498,32,Window8,NA,NA
498,32,Window4,305,0
498,32,Window2,309,0
499,33,ODID,NA,NA
499,33,Naive,NA,NA
499,33,Base,NA,NA
499,33,Plus,NA,NA
499,33,Window8,NA,NA
499,33,Window4,329,0
499,33,Window2,NA,NA
500,34,ODID,NA,NA
500,34,Naive,NA,NA
500,34,Base,NA,NA
500,34,Plus,NA,NA
500,34,Window8,NA,NA
500,34,Window4,NA,NA
500,34,Window2,341,0
501,35,ODID,NA,NA
501,35,Naive,NA,NA
501,35,Base,NA,NA
501,35,Plus,NA,NA
501,35,Window8,NA,NA
501,35,Window4,NA,NA
501,35,Window2,303,0
502,36,ODID,NA,NA
502,36,Naive,NA,NA
502,36,Base,NA,NA
502,36,Plus,NA,NA
502,36,Window8,NA,NA
502,36,Window4,348,1
502,36,Window2,362,0
503,37,ODID,NA,NA
503,37,Naive,NA,NA
503,37,Base,NA,NA
503,37,Plus,NA,NA
503,37,Window8,NA,NA
503,37,Window4,NA,NA
503,37,Window2,NA,NA
504,38,ODID,NA,NA
504,38,Naive,NA,NA
504,38,Base,NA,NA
504,38,Plus,NA,NA
504,38,Window8,NA,NA
504,38,Window4,NA,NA
504,38,Window2,341,0
505,39,ODID,NA,NA
505,39,Naive,NA,NA
505,39,Base,NA,NA
505,39,Plus,NA,NA
505,39,Window8,NA,NA
505,39,Window4,NA,NA
505,39,Window2,NA,NA
506,40,ODID,NA,NA
506,40,Naive,NA,NA
506,40,Base,NA,NA
506,40,Plus,NA,NA
506,40,Window8,NA,NA
506,40,Window4,NA,NA
506,40,Window2,NA,NA
507,2,ODID,20,0
507,2,Naive,20,0
507,2,Base,20,0
507,2,Plus,20,0
507,2,Window8,20,0
507,2,Window4,20,0
507,2,Window2,20,0
508,3,ODID,24,0
508,3,Naive,24,0
508,3,Base,24,0
508,3,Plus,24,0
508,3,Window8,24,0
508,3,Window4,24,0
508,3,Window2,24,0
509,4,ODID,40,0
509,4,Naive,39,0
509,4,Base,39,0
509,4,Plus,39,0
509,4,Window8,39,0
509,4,Window4,39,0
509,4,Window2,39,0
510,5,ODID,54,0
510,5,Naive,54,0
510,5,Base,53,0
510,5,Plus,53,0
510,5,Window8,53,0
510,5,Window4,54,0
510,5,Window2,53,0
511,6,ODID,51,0
511,6,Naive,52,0
511,6,Base,51,0
511,6,Plus,51,0
511,6,Window8,51,0
511,6,Window4,52,0
511,6,Window2,51,0
512,7,ODID,50,0
512,7,Naive,50,0
512,7,Base,50,0
512,7,Plus,50,0
512,7,Window8,50,0
512,7,Window4,50,0
512,7,Window2,50,0
513,8,ODID,72,0
513,8,Naive,58,0
513,8,Base,58,0
513,8,Plus,58,0
513,8,Window8,58,0
513,8,Window4,58,0
513,8,Window2,58,0
514,9,ODID,100,0
514,9,Naive,97,0
514,9,Base,97,0
514,9,Plus,97,0
514,9,Window8,97,0
514,9,Window4,97,0
514,9,Window2,97,0
515,10,ODID,65,0
515,10,Naive,65,0
515,10,Base,65,0
515,10,Plus,65,0
515,10,Window8,65,0
515,10,Window4,65,0
515,10,Window2,66,0
516,11,ODID,97,0
516,11,Naive,93,0
516,11,Base,93,0
516,11,Plus,93,0
516,11,Window8,94,0
516,11,Window4,94,0
516,11,Window2,94,0
517,12,ODID,110,0
517,12,Naive,95,0
517,12,Base,95,0
517,12,Plus,95,0
517,12,Window8,104,0
517,12,Window4,108,0
517,12,Window2,108,0
518,13,ODID,NA,NA
518,13,Naive,NA,NA
518,13,Base,110,0
518,13,Plus,110,0
518,13,Window8,124,0
518,13,Window4,129,0
518,13,Window2,120,0
519,14,ODID,NA,NA
519,14,Naive,NA,NA
519,14,Base,121,0
519,14,Plus,121,0
519,14,Window8,126,0
519,14,Window4,126,0
519,14,Window2,134,0
520,15,ODID,120,0
520,15,Naive,121,0
520,15,Base,120,0
520,15,Plus,120,0
520,15,Window8,125,0
520,15,Window4,124,0
520,15,Window2,124,0
521,16,ODID,NA,NA
521,16,Naive,NA,NA
521,16,Base,129,0
521,16,Plus,129,0
521,16,Window8,139,0
521,16,Window4,139,0
521,16,Window2,139,0
522,17,ODID,NA,NA
522,17,Naive,NA,NA
522,17,Base,116,0
522,17,Plus,116,0
522,17,Window8,117,0
522,17,Window4,117,0
522,17,Window2,120,0
523,18,ODID,NA,NA
523,18,Naive,NA,NA
523,18,Base,178,0
523,18,Plus,178,0
523,18,Window8,200,0
523,18,Window4,214,0
523,18,Window2,215,0
524,19,ODID,NA,NA
524,19,Naive,NA,NA
524,19,Base,NA,NA
524,19,Plus,181,0
524,19,Window8,183,0
524,19,Window4,182,0
524,19,Window2,NA,NA
525,20,ODID,NA,NA
525,20,Naive,NA,NA
525,20,Base,175,0
525,20,Plus,175,0
525,20,Window8,178,0
525,20,Window4,194,0
525,20,Window2,197,0
526,21,ODID,NA,NA
526,21,Naive,NA,NA
526,21,Base,189,0
526,21,Plus,189,0
526,21,Window8,195,0
526,21,Window4,196,0
526,21,Window2,196,0
527,22,ODID,NA,NA
527,22,Naive,NA,NA
527,22,Base,NA,NA
527,22,Plus,NA,NA
527,22,Window8,211,0
527,22,Window4,211,0
527,22,Window2,215,1
528,23,ODID,NA,NA
528,23,Naive,NA,NA
528,23,Base,187,0
528,23,Plus,187,0
528,23,Window8,187,0
528,23,Window4,198,0
528,23,Window2,198,0
529,24,ODID,NA,NA
529,24,Naive,NA,NA
529,24,Base,190,0
529,24,Plus,190,0
529,24,Window8,197,0
529,24,Window4,206,0
529,24,Window2,199,0
530,25,ODID,NA,NA
530,25,Naive,NA,NA
530,25,Base,NA,NA
530,25,Plus,NA,NA
530,25,Window8,243,0
530,25,Window4,243,0
530,25,Window2,245,0
531,26,ODID,NA,NA
531,26,Naive,NA,NA
531,26,Base,NA,NA
531,26,Plus,NA,NA
531,26,Window8,NA,NA
531,26,Window4,295,3
531,26,Window2,NA,NA
532,27,ODID,NA,NA
532,27,Naive,NA,NA
532,27,Base,NA,NA
532,27,Plus,NA,NA
532,27,Window8,281,0
532,27,Window4,285,0
532,27,Window2,295,0
533,28,ODID,NA,NA
533,28,Naive,NA,NA
533,28,Base,NA,NA
533,28,Plus,NA,NA
533,28,Window8,259,1
533,28,Window4,264,1
533,28,Window2,262,0
534,29,ODID,NA,NA
534,29,Naive,NA,NA
534,29,Base,NA,NA
534,29,Plus,NA,NA
534,29,Window8,286,0
534,29,Window4,284,0
534,29,Window2,286,0
535,30,ODID,NA,NA
535,30,Naive,NA,NA
535,30,Base,NA,NA
535,30,Plus,NA,NA
535,30,Window8,280,0
535,30,Window4,271,0
535,30,Window2,266,0
536,31,ODID,NA,NA
536,31,Naive,NA,NA
536,31,Base,NA,NA
536,31,Plus,NA,NA
536,31,Window8,NA,NA
536,31,Window4,NA,NA
536,31,Window2,NA,NA
537,32,ODID,NA,NA
537,32,Naive,NA,NA
537,32,Base,NA,NA
537,32,Plus,NA,NA
537,32,Window8,NA,NA
537,32,Window4,318,0
537,32,Window2,313,0
538,33,ODID,NA,NA
538,33,Naive,NA,NA
538,33,Base,NA,NA
538,33,Plus,NA,NA
538,33,Window8,NA,NA
538,33,Window4,342,0
538,33,Window2,345,0
539,34,ODID,NA,NA
539,34,Naive,NA,NA
539,34,Base,NA,NA
539,34,Plus,NA,NA
539,34,Window8,NA,NA
539,34,Window4,NA,NA
539,34,Window2,NA,NA
540,35,ODID,NA,NA
540,35,Naive,NA,NA
540,35,Base,NA,NA
540,35,Plus,NA,NA
540,35,Window8,NA,NA
540,35,Window4,NA,NA
540,35,Window2,337,0
541,36,ODID,NA,NA
541,36,Naive,NA,NA
541,36,Base,NA,NA
541,36,Plus,NA,NA
541,36,Window8,NA,NA
541,36,Window4,345,0
541,36,Window2,340,0
542,37,ODID,NA,NA
542,37,Naive,NA,NA
542,37,Base,NA,NA
542,37,Plus,NA,NA
542,37,Window8,NA,NA
542,37,Window4,NA,NA
542,37,Window2,NA,NA
543,38,ODID,NA,NA
543,38,Naive,NA,NA
543,38,Base,NA,NA
543,38,Plus,NA,NA
543,38,Window8,NA,NA
543,38,Window4,NA,NA
543,38,Window2,NA,NA
544,39,ODID,NA,NA
544,39,Naive,NA,NA
544,39,Base,NA,NA
544,39,Plus,NA,NA
544,39,Window8,NA,NA
544,39,Window4,NA,NA
544,39,Window2,NA,NA
545,40,ODID,NA,NA
545,40,Naive,NA,NA
545,40,Base,NA,NA
545,40,Plus,NA,NA
545,40,Window8,NA,NA
545,40,Window4,NA,NA
545,40,Window2,NA,NA
546,2,ODID,23,0
546,2,Naive,22,0
546,2,Base,22,0
546,2,Plus,22,0
546,2,Window8,22,0
546,2,Window4,22,0
546,2,Window2,22,0
547,3,ODID,26,0
547,3,Naive,26,0
547,3,Base,26,0
547,3,Plus,26,0
547,3,Window8,26,0
547,3,Window4,26,0
547,3,Window2,26,0
548,4,ODID,32,0
548,4,Naive,32,0
548,4,Base,32,0
548,4,Plus,32,0
548,4,Window8,32,0
548,4,Window4,32,0
548,4,Window2,32,0
549,5,ODID,57,0
549,5,Naive,57,0
549,5,Base,57,0
549,5,Plus,57,0
549,5,Window8,57,0
549,5,Window4,57,0
549,5,Window2,57,0
550,6,ODID,48,0
550,6,Naive,47,0
550,6,Base,47,0
550,6,Plus,47,0
550,6,Window8,47,0
550,6,Window4,47,0
550,6,Window2,47,0
551,7,ODID,87,0
551,7,Naive,79,0
551,7,Base,79,0
551,7,Plus,79,0
551,7,Window8,79,0
551,7,Window4,78,0
551,7,Window2,81,0
552,8,ODID,64,0
552,8,Naive,64,0
552,8,Base,64,0
552,8,Plus,64,0
552,8,Window8,64,0
552,8,Window4,64,0
552,8,Window2,64,0
553,9,ODID,NA,NA
553,9,Naive,NA,NA
553,9,Base,75,0
553,9,Plus,76,0
553,9,Window8,76,0
553,9,Window4,77,0
553,9,Window2,79,0
554,10,ODID,99,0
554,10,Naive,95,0
554,10,Base,94,0
554,10,Plus,94,0
554,10,Window8,94,0
554,10,Window4,95,0
554,10,Window2,97,0
555,11,ODID,102,0
555,11,Naive,103,0
555,11,Base,101,0
555,11,Plus,101,0
555,11,Window8,102,0
555,11,Window4,101,0
555,11,Window2,102,0
556,12,ODID,129,0
556,12,Naive,NA,NA
556,12,Base,109,0
556,12,Plus,109,0
556,12,Window8,120,0
556,12,Window4,114,0
556,12,Window2,117,0
557,13,ODID,NA,NA
557,13,Naive,NA,NA
557,13,Base,112,0
557,13,Plus,112,0
557,13,Window8,111,0
557,13,Window4,118,0
557,13,Window2,128,0
558,14,ODID,NA,NA
558,14,Naive,NA,NA
558,14,Base,144,0
558,14,Plus,144,0
558,14,Window8,153,0
558,14,Window4,159,0
558,14,Window2,162,0
559,15,ODID,NA,NA
559,15,Naive,NA,NA
559,15,Base,124,0
559,15,Plus,124,0
559,15,Window8,124,0
559,15,Window4,124,0
559,15,Window2,124,0
560,16,ODID,177,0
560,16,Naive,NA,NA
560,16,Base,174,0
560,16,Plus,174,0
560,16,Window8,179,0
560,16,Window4,178,0
560,16,Window2,183,0
561,17,ODID,NA,NA
561,17,Naive,NA,NA
561,17,Base,133,0
561,17,Plus,133,0
561,17,Window8,134,0
561,17,Window4,138,0
561,17,Window2,142,0
562,18,ODID,NA,NA
562,18,Naive,NA,NA
562,18,Base,NA,NA
562,18,Plus,175,0
562,18,Window8,181,0
562,18,Window4,180,0
562,18,Window2,180,0
563,19,ODID,185,0
563,19,Naive,NA,NA
563,19,Base,174,0
563,19,Plus,174,0
563,19,Window8,190,0
563,19,Window4,182,0
563,19,Window2,181,0
564,20,ODID,NA,NA
564,20,Naive,NA,NA
564,20,Base,NA,NA
564,20,Plus,NA,NA
564,20,Window8,NA,NA
564,20,Window4,NA,NA
564,20,Window2,NA,NA
565,21,ODID,NA,NA
565,21,Naive,NA,NA
565,21,Base,196,0
565,21,Plus,197,0
565,21,Window8,198,0
565,21,Window4,199,0
565,21,Window2,203,0
566,22,ODID,NA,NA
566,22,Naive,NA,NA
566,22,Base,205,0
566,22,Plus,205,0
566,22,Window8,223,0
566,22,Window4,209,0
566,22,Window2,216,0
567,23,ODID,NA,NA
567,23,Naive,NA,NA
567,23,Base,191,0
567,23,Plus,191,0
567,23,Window8,194,0
567,23,Window4,193,1
567,23,Window2,201,1
568,24,ODID,NA,NA
568,24,Naive,NA,NA
568,24,Base,221,0
568,24,Plus,221,0
568,24,Window8,237,0
568,24,Window4,228,0
568,24,Window2,241,0
569,25,ODID,NA,NA
569,25,Naive,NA,NA
569,25,Base,216,0
569,25,Plus,217,0
569,25,Window8,222,0
569,25,Window4,223,0
569,25,Window2,223,0
570,26,ODID,NA,NA
570,26,Naive,NA,NA
570,26,Base,221,0
570,26,Plus,221,0
570,26,Window8,225,0
570,26,Window4,230,0
570,26,Window2,225,0
571,27,ODID,NA,NA
571,27,Naive,NA,NA
571,27,Base,NA,NA
571,27,Plus,NA,NA
571,27,Window8,274,0
571,27,Window4,279,0
571,27,Window2,277,1
572,28,ODID,NA,NA
572,28,Naive,NA,NA
572,28,Base,232,0
572,28,Plus,232,0
572,28,Window8,238,0
572,28,Window4,245,0
572,28,Window2,246,0
573,29,ODID,NA,NA
573,29,Naive,NA,NA
573,29,Base,NA,NA
573,29,Plus,NA,NA
573,29,Window8,288,0
573,29,Window4,284,0
573,29,Window2,292,0
574,30,ODID,NA,NA
574,30,Naive,NA,NA
574,30,Base,244,0
574,30,Plus,244,0
574,30,Window8,272,0
574,30,Window4,279,0
574,30,Window2,270,0
575,31,ODID,NA,NA
575,31,Naive,NA,NA
575,31,Base,265,0
575,31,Plus,265,0
575,31,Window8,273,0
575,31,Window4,279,0
575,31,Window2,277,0
576,32,ODID,NA,NA
576,32,Naive,NA,NA
576,32,Base,NA,NA
576,32,Plus,NA,NA
576,32,Window8,317,0
576,32,Window4,328,0
576,32,Window2,332,1
577,33,ODID,NA,NA
577,33,Naive,NA,NA
577,33,Base,NA,NA
577,33,Plus,NA,NA
577,33,Window8,289,0
577,33,Window4,293,0
577,33,Window2,303,1
578,34,ODID,NA,NA
578,34,Naive,NA,NA
578,34,Base,NA,NA
578,34,Plus,NA,NA
578,34,Window8,NA,NA
578,34,Window4,283,0
578,34,Window2,286,0
579,35,ODID,NA,NA
579,35,Naive,NA,NA
579,35,Base,NA,NA
579,35,Plus,NA,NA
579,35,Window8,NA,NA
579,35,Window4,NA,NA
579,35,Window2,NA,NA
580,36,ODID,NA,NA
580,36,Naive,NA,NA
580,36,Base,NA,NA
580,36,Plus,NA,NA
580,36,Window8,NA,NA
580,36,Window4,NA,NA
580,36,Window2,NA,NA
581,37,ODID,NA,NA
581,37,Naive,NA,NA
581,37,Base,NA,NA
581,37,Plus,NA,NA
581,37,Window8,NA,NA
581,37,Window4,NA,NA
581,37,Window2,NA,NA
582,38,ODID,NA,NA
582,38,Naive,NA,NA
582,38,Base,NA,NA
582,38,Plus,NA,NA
582,38,Window8,NA,NA
582,38,Window4,NA,NA
582,38,Window2,341,0
583,39,ODID,NA,NA
583,39,Naive,NA,NA
583,39,Base,NA,NA
583,39,Plus,NA,NA
583,39,Window8,NA,NA
583,39,Window4,NA,NA
583,39,Window2,NA,NA
584,40,ODID,NA,NA
584,40,Naive,NA,NA
584,40,Base,NA,NA
584,40,Plus,NA,NA
584,40,Window8,NA,NA
584,40,Window4,NA,NA
584,40,Window2,NA,NA
585,2,ODID,13,0
585,2,Naive,13,0
585,2,Base,13,0
585,2,Plus,13,0
585,2,Window8,13,0
585,2,Window4,13,0
585,2,Window2,13,0
586,3,ODID,37,0
586,3,Naive,36,0
586,3,Base,36,0
586,3,Plus,36,0
586,3,Window8,36,0
586,3,Window4,36,0
586,3,Window2,36,0
587,4,ODID,33,0
587,4,Naive,33,0
587,4,Base,33,0
587,4,Plus,33,0
587,4,Window8,33,0
587,4,Window4,33,0
587,4,Window2,33,0
588,5,ODID,48,0
588,5,Naive,37,0
588,5,Base,37,0
588,5,Plus,37,0
588,5,Window8,37,0
588,5,Window4,37,0
588,5,Window2,37,0
589,6,ODID,49,0
589,6,Naive,47,0
589,6,Base,47,0
589,6,Plus,47,0
589,6,Window8,47,0
589,6,Window4,47,0
589,6,Window2,47,0
590,7,ODID,63,0
590,7,Naive,52,0
590,7,Base,52,0
590,7,Plus,52,0
590,7,Window8,57,0
590,7,Window4,64,0
590,7,Window2,58,0
591,8,ODID,60,0
591,8,Naive,61,0
591,8,Base,60,0
591,8,Plus,60,0
591,8,Window8,60,0
591,8,Window4,60,0
591,8,Window2,61,0
592,9,ODID,NA,NA
592,9,Naive,84,0
592,9,Base,85,0
592,9,Plus,85,0
592,9,Window8,85,0
592,9,Window4,85,0
592,9,Window2,85,0
593,10,ODID,82,0
593,10,Naive,82,0
593,10,Base,82,0
593,10,Plus,82,0
593,10,Window8,83,0
593,10,Window4,82,0
593,10,Window2,82,0
594,11,ODID,80,0
594,11,Naive,65,0
594,11,Base,64,0
594,11,Plus,64,0
594,11,Window8,66,0
594,11,Window4,66,0
594,11,Window2,66,0
595,12,ODID,90,0
595,12,Naive,81,0
595,12,Base,80,0
595,12,Plus,80,0
595,12,Window8,89,0
595,12,Window4,87,0
595,12,Window2,87,0
596,13,ODID,NA,NA
596,13,Naive,NA,NA
596,13,Base,119,0
596,13,Plus,119,0
596,13,Window8,118,0
596,13,Window4,121,0
596,13,Window2,119,0
597,14,ODID,89,0
597,14,Naive,NA,NA
597,14,Base,85,0
597,14,Plus,85,0
597,14,Window8,87,0
597,14,Window4,85,0
597,14,Window2,90,0
598,15,ODID,NA,NA
598,15,Naive,NA,NA
598,15,Base,128,0
598,15,Plus,128,0
598,15,Window8,141,0
598,15,Window4,144,0
598,15,Window2,146,0
599,16,ODID,NA,NA
599,16,Naive,NA,NA
599,16,Base,162,0
599,16,Plus,162,0
599,16,Window8,165,0
599,16,Window4,169,0
599,16,Window2,169,0
600,17,ODID,NA,NA
600,17,Naive,NA,NA
600,17,Base,172,0
600,17,Plus,172,0
600,17,Window8,176,0
600,17,Window4,181,0
600,17,Window2,NA,NA
601,18,ODID,NA,NA
601,18,Naive,NA,NA
601,18,Base,152,0
601,18,Plus,152,0
601,18,Window8,170,0
601,18,Window4,172,0
601,18,Window2,169,0
602,19,ODID,NA,NA
602,19,Naive,NA,NA
602,19,Base,155,0
602,19,Plus,159,0
602,19,Window8,163,0
602,19,Window4,161,0
602,19,Window2,178,0
603,20,ODID,NA,NA
603,20,Naive,NA,NA
603,20,Base,203,0
603,20,Plus,203,0
603,20,Window8,221,0
603,20,Window4,220,0
603,20,Window2,226,0
604,21,ODID,NA,NA
604,21,Naive,NA,NA
604,21,Base,193,0
604,21,Plus,193,0
604,21,Window8,199,0
604,21,Window4,203,0
604,21,Window2,215,0
605,22,ODID,NA,NA
605,22,Naive,NA,NA
605,22,Base,167,0
605,22,Plus,166,0
605,22,Window8,168,0
605,22,Window4,170,0
605,22,Window2,171,1
606,23,ODID,NA,NA
606,23,Naive,NA,NA
606,23,Base,204,0
606,23,Plus,NA,NA
606,23,Window8,208,0
606,23,Window4,210,0
606,23,Window2,214,0
607,24,ODID,NA,NA
607,24,Naive,NA,NA
607,24,Base,214,0
607,24,Plus,214,0
607,24,Window8,231,0
607,24,Window4,226,0
607,24,Window2,236,2
608,25,ODID,NA,NA
608,25,Naive,NA,NA
608,25,Base,NA,NA
608,25,Plus,NA,NA
608,25,Window8,248,0
608,25,Window4,258,0
608,25,Window2,266,1
609,26,ODID,NA,NA
609,26,Naive,NA,NA
609,26,Base,208,0
609,26,Plus,208,0
609,26,Window8,210,0
609,26,Window4,219,0
609,26,Window2,220,0
610,27,ODID,NA,NA
610,27,Naive,NA,NA
610,27,Base,NA,NA
610,27,Plus,NA,NA
610,27,Window8,235,0
610,27,Window4,243,0
610,27,Window2,240,1
611,28,ODID,NA,NA
611,28,Naive,NA,NA
611,28,Base,230,0
611,28,Plus,230,0
611,28,Window8,238,0
611,28,Window4,243,0
611,28,Window2,234,0
612,29,ODID,NA,NA
612,29,Naive,NA,NA
612,29,Base,NA,NA
612,29,Plus,NA,NA
612,29,Window8,NA,NA
612,29,Window4,NA,NA
612,29,Window2,NA,NA
613,30,ODID,NA,NA
613,30,Naive,NA,NA
613,30,Base,NA,NA
613,30,Plus,NA,NA
613,30,Window8,261,0
613,30,Window4,265,0
613,30,Window2,266,0
614,31,ODID,NA,NA
614,31,Naive,NA,NA
614,31,Base,256,0
614,31,Plus,256,0
614,31,Window8,261,0
614,31,Window4,272,0
614,31,Window2,270,0
615,32,ODID,NA,NA
615,32,Naive,NA,NA
615,32,Base,NA,NA
615,32,Plus,NA,NA
615,32,Window8,NA,NA
615,32,Window4,257,0
615,32,Window2,259,0
616,33,ODID,NA,NA
616,33,Naive,NA,NA
616,33,Base,NA,NA
616,33,Plus,NA,NA
616,33,Window8,NA,NA
616,33,Window4,292,0
616,33,Window2,292,1
617,34,ODID,NA,NA
617,34,Naive,NA,NA
617,34,Base,NA,NA
617,34,Plus,NA,NA
617,34,Window8,NA,NA
617,34,Window4,333,1
617,34,Window2,354,1
618,35,ODID,NA,NA
618,35,Naive,NA,NA
618,35,Base,NA,NA
618,35,Plus,NA,NA
618,35,Window8,NA,NA
618,35,Window4,NA,NA
618,35,Window2,316,0
619,36,ODID,NA,NA
619,36,Naive,NA,NA
619,36,Base,NA,NA
619,36,Plus,NA,NA
619,36,Window8,NA,NA
619,36,Window4,NA,NA
619,36,Window2,NA,NA
620,37,ODID,NA,NA
620,37,Naive,NA,NA
620,37,Base,NA,NA
620,37,Plus,NA,NA
620,37,Window8,NA,NA
620,37,Window4,NA,NA
620,37,Window2,NA,NA
621,38,ODID,NA,NA
621,38,Naive,NA,NA
621,38,Base,NA,NA
621,38,Plus,NA,NA
621,38,Window8,NA,NA
621,38,Window4,NA,NA
621,38,Window2,NA,NA
622,39,ODID,NA,NA
622,39,Naive,NA,NA
622,39,Base,NA,NA
622,39,Plus,NA,NA
622,39,Window8,NA,NA
622,39,Window4,NA,NA
622,39,Window2,NA,NA
623,40,ODID,NA,NA
623,40,Naive,NA,NA
623,40,Base,NA,NA
623,40,Plus,NA,NA
623,40,Window8,NA,NA
623,40,Window4,NA,NA
623,40,Window2,NA,NA
624,2,ODID,19,0
624,2,Naive,19,0
624,2,Base,19,0
624,2,Plus,19,0
624,2,Window8,19,0
624,2,Window4,19,0
624,2,Window2,19,0
625,3,ODID,19,0
625,3,Naive,19,0
625,3,Base,19,0
625,3,Plus,19,0
625,3,Window8,19,0
625,3,Window4,19,0
625,3,Window2,19,0
626,4,ODID,39,0
626,4,Naive,39,0
626,4,Base,39,0
626,4,Plus,39,0
626,4,Window8,39,0
626,4,Window4,39,0
626,4,Window2,39,0
627,5,ODID,NA,NA
627,5,Naive,55,0
627,5,Base,53,0
627,5,Plus,53,0
627,5,Window8,54,0
627,5,Window4,55,0
627,5,Window2,55,0
628,6,ODID,45,0
628,6,Naive,45,0
628,6,Base,45,0
628,6,Plus,45,0
628,6,Window8,45,0
628,6,Window4,45,0
628,6,Window2,45,0
629,7,ODID,75,0
629,7,Naive,68,0
629,7,Base,68,0
629,7,Plus,68,0
629,7,Window8,74,0
629,7,Window4,75,0
629,7,Window2,74,0
630,8,ODID,80,0
630,8,Naive,80,0
630,8,Base,80,0
630,8,Plus,80,0
630,8,Window8,82,0
630,8,Window4,80,0
630,8,Window2,80,0
631,9,ODID,91,0
631,9,Naive,76,0
631,9,Base,76,0
631,9,Plus,76,0
631,9,Window8,85,0
631,9,Window4,82,0
631,9,Window2,82,0
